id,date,input,voters,imgur_id
6647,"2016-10-02 21:10:39.281",down,[],4vQHxs4
6648,"2016-10-02 21:20:12.769",down,"[""57218983""]",39lfSlB
6649,"2016-10-02 21:28:50.898",left,"[""46173345"", ""91598362"", ""32250263"", ""73062284"", ""87752817""]",SSB8sSo
6650,"2016-10-02 21:37:29.664",left,"[""56722079""]",VadqNKQ
6651,"2016-10-02 21:46:48.362",left,"[""107058683"", ""81246413""]",Bb2An9J
6652,"2016-10-02 21:56:26.181",left,"[""86332440"", ""115048369"", ""40761218"", ""107058683"", ""46082516""]",7wocJa5
6653,"2016-10-02 22:09:12.520",left,"[""57827469""]",nQWTOjS
6654,"2016-10-02 22:17:08.823",left,"[""135489705"", ""31669238""]",7T2GhAp
6655,"2016-10-02 22:28:20.447",left,"[""29305848"", ""121040452"", ""26204263""]",EmjSSq3
6656,"2016-10-02 22:39:40.816",left,"[""81246413"", ""95170614""]",4BsiHiu
6657,"2016-10-02 22:49:45.597",left,[],BwcQkbb
6658,"2016-10-02 22:57:26.383",left,[],EiQX5NP
6659,"2016-10-02 23:08:23.803",left,[],vyXaY8h
6660,"2016-10-02 23:17:49.587",up,"[""118905000"", ""112891418"", ""106482636"", ""56868751""]",02vfOl5
6661,"2016-10-02 23:27:52.441",up,"[""135489705""]",BX0i89t
6662,"2016-10-02 23:36:45.097",up,"[""56746408"", ""24529563""]",yDKFFOW
6663,"2016-10-02 23:45:55.156",up,"[""57002824"", ""63813413""]",cXWosv8
6664,"2016-10-02 23:56:09.344",down,"[""93714196""]",01GDqS2
6665,"2016-10-03 00:08:33.527",left,"[""47044715""]",8xKpNqA
6666,"2016-10-03 00:16:43.274",a,"[""59411980"", ""91481407""]",bCkbdqx
6667,"2016-10-03 00:25:59.241",a,"[""43854764"", ""57452772"", ""105982470""]",MlLC9yC
6668,"2016-10-03 00:35:33.123",a,[],RSWMHHd
6669,"2016-10-03 00:44:30.772",a,"[""39288809"", ""124268045"", ""36474038""]",0Wrtz4b
6670,"2016-10-03 00:57:55.413",a,"[""51224763""]",EUNMRmZ
6671,"2016-10-03 01:09:59.675",a,"[""116266632"", ""43854764""]",Ah0QRsv
6672,"2016-10-03 01:18:37.106",a,"[""124224622"", ""36474038"", ""112265911""]",R6F4whv
6673,"2016-10-03 01:27:50.005",a,"[""116266632"", ""77413385"", ""59608499"", ""108773344"", ""99837583""]",wR0tmmm
6674,"2016-10-03 01:39:04.967",b,"[""92882507"", ""136099342""]",2jKS23t
6675,"2016-10-03 01:49:05.251",a,"[""101544334"", ""105982470""]",EbVjHA3
6676,"2016-10-03 02:04:52.416",down,"[""57002824"", ""133431264"", ""57035111""]",EheJMAJ
6677,"2016-10-03 02:12:49.020",right,"[""63813413""]",nnmis0N
6678,"2016-10-03 02:20:26.753",a,"[""86217432"", ""115048369"", ""7503068"", ""81246413""]",q8TG3cH
6679,"2016-10-03 02:30:24.313",a,"[""57002824"", ""81246413""]",jA9RGcg
6680,"2016-10-03 02:40:49.470",a,"[""119749202"", ""72549659"", ""91598362""]",dYHPa84
6681,"2016-10-03 02:51:28.997",a,"[""87229159""]",AQKIGPn
6682,"2016-10-03 02:59:14.031",a,[],Lho46Kk
6683,"2016-10-03 03:11:48.681",a,[],ezWLain
6684,"2016-10-03 03:21:43.609",up,"[""133495097"", ""119749202"", ""82635062""]",J6Zhx5h
6685,"2016-10-03 03:31:57.116",up,"[""68617283"", ""86377427""]",jZxu6Og
6686,"2016-10-03 03:41:32.141",up,[],KIVjhD7
6687,"2016-10-03 03:48:26.605",up,"[""133167835"", ""57690527""]",R1DIwac
6688,"2016-10-03 03:57:54.328",up,"[""45587051""]",yocA63C
6689,"2016-10-03 04:12:32.707",up,"[""43400712""]",OfND1Ls
6690,"2016-10-03 04:20:53.157",up,"[""43400712""]",hVE4ydM
6691,"2016-10-03 04:29:40.630",up,"[""91481407""]",s5AUEhp
6692,"2016-10-03 04:36:00.635",left,"[""43854764""]",L8uv6kz
6693,"2016-10-03 04:44:53.031",a,[],P3qfnAS
6694,"2016-10-03 04:54:46.862",a,"[""57599307"", ""131585254""]",b7cyLm5
6695,"2016-10-03 05:07:37.884",a,[],nBd9aiM
6696,"2016-10-03 05:16:39.779",a,"[""48255500""]",fh9Dfez
6697,"2016-10-03 05:27:10.695",down,[],3b6PdVc
6698,"2016-10-03 05:38:30.309",right,"[""65901510""]",1Xq0EY2
6699,"2016-10-03 05:45:49.800",a,[],NhzJW1n
6700,"2016-10-03 05:55:26.064",a,"[""125135064""]",wTpv14A
6701,"2016-10-03 06:10:52.299",a,"[""91481407""]",Viedjwd
6702,"2016-10-03 06:18:38.359",a,[],effHSSE
6703,"2016-10-03 06:29:55.951",b,"[""96000843"", ""82846132""]",cMEuDyd
6704,"2016-10-03 06:39:00.240",a,[],rMFg3sw
6705,"2016-10-03 06:47:03.943",a,"[""62069933""]",K1gyLmB
6706,"2016-10-03 06:55:29.524",a,[],IRfZqZD
6707,"2016-10-03 07:05:37.323",a,"[""124916025""]",1JYrMPG
6708,"2016-10-03 07:13:48.379",a,[],Isg8NVB
6709,"2016-10-03 07:24:50.167",a,[],g0TjBs1
6710,"2016-10-03 07:32:26.915",a,"[""81993577"", ""135626362"", ""57351763"", ""53753711""]",8tAOvpB
6711,"2016-10-03 07:41:46.404",up,"[""88442418""]",Yd0tiUx
6712,"2016-10-03 07:52:38.047",up,[],mCJ13jo
6713,"2016-10-03 08:00:41.101",up,[],AkZfC5d
6714,"2016-10-03 08:13:43.696",up,"[""81972313"", ""65787669"", ""106630182""]",g8Rcdfh
6715,"2016-10-03 08:25:50.292",up,"[""58207362"", ""106630182""]",4SZU6Xn
6716,"2016-10-03 08:33:54.533",up,"[""106630182""]",B6QbGIl
6717,"2016-10-03 08:42:41.074",a,"[""106630182"", ""89162198""]",qyv0l9I
6718,"2016-10-03 08:52:42.358",a,[],bfAvX0n
6719,"2016-10-03 09:04:42.547",a,[],0L8Q0jK
6720,"2016-10-03 09:17:10.466",a,[],MjIvaVQ
6721,"2016-10-03 09:25:17.996",a,[],xxY9LrQ
6722,"2016-10-03 09:37:36.918",a,[],nhwBTto
6723,"2016-10-03 09:46:30.104",a,"[""45669145""]",L2N9Igs
6724,"2016-10-03 09:57:18.522",a,[],0upj9YZ
6725,"2016-10-03 10:07:10.188",a,"[""83454555""]",JN3Ypjb
6726,"2016-10-03 10:14:16.377",a,[],cfXRuuR
6727,"2016-10-03 10:24:10.716",a,"[""127600944""]",opmfEp3
6728,"2016-10-03 10:35:00.126",a,[],vohw1QI
6729,"2016-10-03 10:45:16.874",b,"[""67231342""]",ROmki9S
6730,"2016-10-03 10:52:43.531",a,"[""87948170"", ""70610172""]",kJxWMqY
6731,"2016-10-03 11:04:10.189",down,"[""56990776"", ""57002824""]",Vm77Xgx
6732,"2016-10-03 11:11:55.456",a,"[""81972313"", ""115806637""]",nEJ5UVt
6733,"2016-10-03 11:23:32.166",a,[],GKFGwiB
6734,"2016-10-03 11:34:45.596",a,[],Zz5qwfp
6735,"2016-10-03 11:44:28.723",a,"[""86339624"", ""45669145"", ""117070188"", ""60253223""]",3KOef8q
6736,"2016-10-03 11:53:42.798",a,[],tfQ1hhf
6737,"2016-10-03 12:05:42.603",a,[],MDV7WHq
6738,"2016-10-03 12:15:40.726",a,"[""28363092""]",xs9SxlX
6739,"2016-10-03 12:24:29.471",a,[],2YsSA4i
6740,"2016-10-03 12:33:27.011",a,"[""57002824"", ""87752817""]",MWYXkn8
6741,"2016-10-03 12:41:05.442",b,"[""93803267""]",emWDo5E
6742,"2016-10-03 12:50:00.502",a,[],xuORomq
6743,"2016-10-03 12:59:13.510",a,"[""36670752"", ""36918209""]",TZRYbb7
6744,"2016-10-03 13:11:22.638",a,[],ELllnqh
6745,"2016-10-03 13:21:41.207",a,[],jFiOLvg
6746,"2016-10-03 13:29:07.116",a,"[""36918209""]",hk27y1x
6747,"2016-10-03 13:38:57.656",right,"[""53246041"", ""40761218"", ""32963543"", ""94395791""]",iRW6E90
6748,"2016-10-03 13:50:05.489",a,"[""90157744"", ""56993394""]",mO5Ut9j
6749,"2016-10-03 13:59:30.805",a,[],6rb6fJo
6750,"2016-10-03 14:10:47.324",a,[],F9WySjG
6751,"2016-10-03 14:17:57.759",a,"[""57002824"", ""101953595""]",6KUy980
6752,"2016-10-03 14:27:27.218",a,"[""116081180""]",rrb9Qmf
6753,"2016-10-03 14:36:13.578",a,"[""56990776"", ""99564459""]",wTssb4E
6754,"2016-10-03 14:46:11.524",a,"[""56993394"", ""27804558""]",XZo07Pl
6755,"2016-10-03 14:54:45.474",a,"[""57068274"", ""65787669"", ""27804558""]",lJ0O2gs
6756,"2016-10-03 15:07:51.132",a,[],fKtVTIf
6757,"2016-10-03 15:21:34.581",a,"[""63013830""]",lqxHScA
6758,"2016-10-03 15:32:00.989",b,"[""56993394"", ""130739990""]",YF2uSox
6759,"2016-10-03 15:40:16.369",a,"[""56990776"", ""73062284""]",u2DDzUA
6760,"2016-10-03 15:50:49.496",a,"[""81972313"", ""60680173""]",2rY8X6t
6761,"2016-10-03 15:59:29.332",a,"[""136154154""]",d08VT3v
6762,"2016-10-03 16:13:23.664",a,"[""97968851""]",js8ShV1
6763,"2016-10-03 16:22:46.567",a,"[""112265911""]",F9gDdTo
6764,"2016-10-03 16:29:51.351",a,[],gzXF985
6765,"2016-10-03 16:39:28.215",a,"[""81972313"", ""107058683"", ""42216965""]",a78G1fI
6766,"2016-10-03 16:47:09.992",a,"[""45737472"", ""107058683"", ""56861516""]",4AF5UpQ
6767,"2016-10-03 16:53:37.754",a,"[""107058683""]",XzGqfam
6768,"2016-10-03 17:06:02.869",a,"[""40761218"", ""56993394"", ""52441986""]",EbXD6ti
6769,"2016-10-03 17:14:52.414",a,"[""39288809""]",FsU0Oy1
6770,"2016-10-03 17:22:42.229",a,"[""52441986"", ""48208916""]",hoaOkhR
6771,"2016-10-03 17:30:49.069",a,"[""88921764""]",nAapemx
6772,"2016-10-03 17:44:02.893",a,"[""130813702""]",X6pFoti
6773,"2016-10-03 17:53:08.184",a,"[""57002824""]",05yppao
6774,"2016-10-03 18:05:13.051",a,"[""35821805"", ""58550558""]",mJJLdxJ
6775,"2016-10-03 18:14:09.747",a,[],r33TPtU
6776,"2016-10-03 18:21:56.371",a,"[""88921764"", ""35821805""]",9Gpqlgv
6777,"2016-10-03 18:30:31.570",down,"[""81972313"", ""46082516"", ""48208916"", ""36716588""]",8DZmKoA
6778,"2016-10-03 18:41:02.266",down,"[""57599307""]",mLvfS5W
6779,"2016-10-03 18:50:48.231",down,"[""61012648"", ""130866501"", ""133089750""]",QVNDwUj
6780,"2016-10-03 18:58:58.175",down,"[""57002824"", ""45587051""]",iXtHV9p
6781,"2016-10-03 19:12:35.276",a,[],O0UWDUB
6782,"2016-10-03 19:22:24.443",down,[],1DELO86
6783,"2016-10-03 19:30:25.638",down,"[""41837582""]",HoUobaI
6784,"2016-10-03 19:42:35.798",down,"[""15184907"", ""132755844"", ""68657126""]",YWVd6bA
6785,"2016-10-03 19:51:45.504",down,"[""26802934""]",ihvjWJb
6786,"2016-10-03 20:06:13.132",down,"[""81508414""]",CWD0Ebz
6787,"2016-10-03 20:13:46.876",down,"[""44444034""]",pwvImAQ
6788,"2016-10-03 20:21:58.129",down,"[""136179749""]",212FGOa
6789,"2016-10-03 20:31:34.002",down,"[""44444034""]",MuoewxU
6790,"2016-10-03 20:40:50.223",down,"[""48512193"", ""5404067""]",gTUVbxk
6791,"2016-10-03 21:07:25.962",down,"[""63951608""]",vzPh36v
6792,"2016-10-03 21:20:28.490",down,"[""55160960"", ""93714196""]",xDJOVWm
6793,"2016-10-03 21:29:14.243",down,[],GOrFCiA
6794,"2016-10-03 21:38:58.478",down,[],vHEZsY9
6795,"2016-10-03 21:48:34.278",right,"[""118905000"", ""46082516"", ""130866501"", ""88370053""]",2JCevSg
6796,"2016-10-03 22:00:32.410",right,"[""40761218"", ""130866501"", ""48877565""]",GzgQhQm
6797,"2016-10-03 22:15:23.234",right,"[""118905000"", ""57207956"", ""81757429""]",eZvwrfO
6798,"2016-10-03 22:25:02.862",right,"[""23252417"", ""87514539"", ""56868751""]",L3QTqaB
6799,"2016-10-03 22:33:19.320",right,"[""115609544""]",ROiKCmS
6800,"2016-10-03 22:40:52.440",right,"[""105597927""]",69Yphtl
6801,"2016-10-03 22:51:27.061",right,"[""115061573"", ""70602638""]",zurbZfW
6802,"2016-10-03 23:00:28.714",right,"[""57039339"", ""70602638""]",KGOKjJr
6803,"2016-10-03 23:12:52.647",right,"[""39288809"", ""123326028"", ""81246413"", ""56939029""]",gwZVlOo
6804,"2016-10-03 23:23:56.504",right,"[""59411980"", ""73062284""]",SH86Zu2
6805,"2016-10-03 23:34:16.077",right,[],zFlhIO3
6806,"2016-10-03 23:42:51.151",up,[],tT3K5JB
6807,"2016-10-03 23:50:52.645",up,"[""87514539"", ""81508414""]",diVpQVq
6808,"2016-10-03 23:58:23.615",up,"[""63813413"", ""135408407""]",hQoBEar
6809,"2016-10-04 00:11:56.165",right,[],8k1gy09
6810,"2016-10-04 00:21:45.668",up,"[""66839046""]",8p1HuW4
6811,"2016-10-04 00:29:59.709",up,"[""28611660"", ""59279204"", ""124268045"", ""73391175""]",wpV5T0p
6812,"2016-10-04 00:42:35.546",up,"[""58060896"", ""57241061"", ""73391175""]",bf0vnJY
6813,"2016-10-04 00:49:52.113",up,[],Xvq7u3A
6814,"2016-10-04 00:58:09.779",up,"[""61012648"", ""100535242"", ""31669238""]",UtfEZCJ
6815,"2016-10-04 01:09:44.657",up,[],cDlwJxZ
6816,"2016-10-04 01:22:20.098",up,[],of6q1Jn
6817,"2016-10-04 01:33:00.353",up,"[""63813413""]",qKoDF58
6818,"2016-10-04 01:42:45.334",up,[],CiuHX8N
6819,"2016-10-04 01:52:19.485",up,"[""57220153""]",cbRbn8S
6820,"2016-10-04 02:04:02.683",up,"[""50346394"", ""57310327""]",umVoNvh
6821,"2016-10-04 02:15:02.495",up,"[""51763049""]",ciDtEnR
6822,"2016-10-04 02:26:11.127",right,"[""115048369""]",6pLWdbR
6823,"2016-10-04 02:35:56.756",right,"[""85567457""]",HooEc7L
6824,"2016-10-04 02:47:02.161",up,[],DKrBOdg
6825,"2016-10-04 02:57:00.423",up,"[""133431264"", ""78644290"", ""59411980"", ""72960285""]",9PGCVRQ
6826,"2016-10-04 03:09:05.401",up,[],QeqeiOr
6827,"2016-10-04 03:18:13.466",right,[],94cRRhm
6828,"2016-10-04 03:26:27.856",right,"[""45864381""]",azwclm8
6829,"2016-10-04 03:36:38.748",right,"[""116249916"", ""81757429""]",Hkkxvul
6830,"2016-10-04 03:45:09.838",right,"[""31669238""]",K0cV2YV
6831,"2016-10-04 03:54:49.821",right,"[""82497202""]",rD5DkZ7
6832,"2016-10-04 04:08:59.379",down,"[""20359026""]",TIROeC4
6833,"2016-10-04 04:16:45.961",down,"[""47044715""]",C9T2UvS
6834,"2016-10-04 04:26:38.096",down,"[""99094701"", ""48255500"", ""64374277"", ""87229159""]",BKKo2jL
6835,"2016-10-04 04:35:34.313",right,"[""106366225"", ""88926517"", ""60482159""]",19svxJq
6836,"2016-10-04 04:44:44.877",right,[],ZzlovIj
6837,"2016-10-04 04:55:35.919",down,"[""57071577"", ""91598362"", ""31319199""]",txKEdwe
6838,"2016-10-04 05:08:24.222",down,"[""56868751""]",DgKlyiE
6839,"2016-10-04 05:16:04.028",down,"[""63813413""]",bDWHO1N
6840,"2016-10-04 05:24:32.677",down,"[""57297150""]",AdpBJy6
6841,"2016-10-04 05:34:34.655",down,"[""133167835""]",dgJHsXI
6842,"2016-10-04 05:41:57.816",down,"[""42490248"", ""40724248""]",kNCYAuy
6843,"2016-10-04 05:51:14.893",down,"[""91884445""]",FYmPoJy
6844,"2016-10-04 06:00:18.661",down,"[""86217432""]",sWeq1SO
6845,"2016-10-04 06:09:57.348",down,"[""58033754"", ""91884445""]",G4Xejv9
6846,"2016-10-04 06:26:04.589",down,"[""57351763""]",4z5cLmE
6847,"2016-10-04 06:36:01.774",down,[],AyvHtP1
6848,"2016-10-04 06:43:28.186",down,"[""38645535""]",4jGWiow
6849,"2016-10-04 06:51:57.711",down,[],6AyfSHA
6850,"2016-10-04 07:05:06.936",down,"[""29250341"", ""49520622"", ""58099447""]",RwYxpzt
6851,"2016-10-04 07:15:12.913",down,"[""30037782""]",n40km3M
6852,"2016-10-04 07:25:33.664",down,[],wfmgCls
6853,"2016-10-04 07:33:28.241",left,"[""91884445""]",Js2Qnyd
6854,"2016-10-04 07:41:29.541",down,[],7A56ZgM
6855,"2016-10-04 07:50:26.398",down,[],0xT1OyF
6856,"2016-10-04 07:58:56.894",right,"[""136218836"", ""91884445""]",sugQZ95
6857,"2016-10-04 08:10:00.362",right,[],zH1ZOYT
6858,"2016-10-04 08:16:14.901",select,"[""66631475""]",9RyQzo8
6859,"2016-10-04 08:24:34.446",up,[],HdS2DR4
6860,"2016-10-04 08:34:27.926",up,[],l2FEvD3
6861,"2016-10-04 08:45:17.219",up,"[""91884445"", ""99094701""]",l1oDmgL
6862,"2016-10-04 08:59:19.942",right,"[""77787385"", ""52441986""]",SbUDXHg
6863,"2016-10-04 09:12:33.079",right,[],tHiWUHK
6864,"2016-10-04 09:19:56.039",right,[],2SlJiRM
6865,"2016-10-04 09:28:48.388",right,"[""78644290""]",iLPYwUc
6866,"2016-10-04 09:38:18.920",down,[],46FLuYV
6867,"2016-10-04 09:46:59.280",right,"[""58081435"", ""39425965""]",od5StN6
6868,"2016-10-04 09:55:53.509",up,[],jS5Xcml
6869,"2016-10-04 10:08:44.640",down,[],V6SMIMZ
6870,"2016-10-04 10:16:21.274",up,"[""57889171""]",YlxPaXk
6871,"2016-10-04 10:25:19.352",l,"[""46082516""]",brESvuQ
6872,"2016-10-04 10:33:52.662",b,[],uhC0WHd
6873,"2016-10-04 10:40:57.376",up,[],ORYE0WC
6874,"2016-10-04 10:49:28.832",a,"[""65787669""]",h4yWsiR
6875,"2016-10-04 10:57:56.777",up,[],IGV9TZP
6876,"2016-10-04 11:13:01.764",a,"[""57827469""]",KffJ4Sb
6877,"2016-10-04 11:20:40.378",up,[],CibCIbI
6878,"2016-10-04 11:28:17.369",select,"[""60680173""]",I5pfluX
6879,"2016-10-04 11:39:10.959",select,[],91IZ5lb
6880,"2016-10-04 11:48:13.361",a,"[""69404716""]",pVavqO1
6881,"2016-10-04 11:58:28.994",up,"[""55848669""]",tJncrc2
6882,"2016-10-04 12:13:14.841",up,"[""57341168""]",9U025HK
6883,"2016-10-04 12:28:19.744",down,[],XvnpiaK
6884,"2016-10-04 12:37:35.938",select,"[""116391984"", ""57241061""]",CVsUMji
6885,"2016-10-04 12:46:35.170",a,[],SsZUf6c
6886,"2016-10-04 12:56:15.582",down,"[""87752817""]",xkFvSHj
6887,"2016-10-04 13:08:01.419",down,"[""71112256"", ""87752817"", ""124224622""]",EzcDaJ7
6888,"2016-10-04 13:16:02.599",down,"[""71112256""]",SGgM98T
6889,"2016-10-04 13:25:21.279",down,"[""72549659"", ""31159198""]",sLN0yvP
6890,"2016-10-04 13:36:36.190",down,[],71gYwJW
6891,"2016-10-04 13:48:09.131",down,"[""68617283"", ""31159198""]",ktOwGQN
6892,"2016-10-04 13:56:13.317",right,"[""51643847""]",Qcq3mx4
6893,"2016-10-04 14:09:24.040",select,"[""43375204"", ""123326028""]",eMMuhPg
6894,"2016-10-04 14:18:02.230",right,"[""123326028""]",7MhMjYF
6895,"2016-10-04 14:28:08.741",up,"[""58536340"", ""40761218"", ""48255500""]",dglHHCg
6896,"2016-10-04 14:36:21.356",up,[],4YrO8z3
6897,"2016-10-04 14:45:30.169",right,"[""101953595"", ""75179486""]",m0Uay0z
6898,"2016-10-04 14:54:30.897",right,"[""30790032"", ""59749735""]",dwu7GUd
6899,"2016-10-04 15:08:22.039",right,"[""58033754"", ""56861516""]",xFkasAQ
6900,"2016-10-04 15:17:14.546",up,"[""87752817"", ""57603836"", ""9481981""]",cuZBMWS
6901,"2016-10-04 15:26:33.920",right,"[""30790032"", ""58031234""]",akd4jeL
6902,"2016-10-04 15:34:33.984",down,"[""58031234""]",CR3CyUq
6903,"2016-10-04 15:43:57.973",right,"[""58043760"", ""82497202"", ""68617283"", ""132451861""]",W4I4soV
6904,"2016-10-04 15:53:51.076",select,"[""58033754"", ""60969613"", ""43878958""]",TmzfZXi
6905,"2016-10-04 16:05:58.806",up,"[""60969613""]",rklRwfA
6906,"2016-10-04 16:19:03.312",up,"[""87752817"", ""58031234"", ""65787669"", ""43878958""]",UozHwHg
6907,"2016-10-04 16:28:33.646",down,"[""49523706"", ""50977674""]",FknRLGG
6908,"2016-10-04 16:40:16.925",down,[],uVXAhor
6909,"2016-10-04 16:48:03.124",select,"[""56990776"", ""1098181""]",Uuul7k1
6910,"2016-10-04 16:56:39.461",right,"[""52525205""]",LAKmZ4V
6911,"2016-10-04 17:06:06.405",up,[],zp7n9bj
6912,"2016-10-04 17:15:12.338",up,[],cAHyefB
6913,"2016-10-04 17:24:34.770",right,"[""87752817"", ""59560501""]",8k0aAJO
6914,"2016-10-04 17:33:25.327",right,"[""51267593"", ""121268605"", ""42838974""]",AHHiYcA
6915,"2016-10-04 17:41:33.361",down,"[""47718369"", ""51148154"", ""56861516"", ""87752817""]",hpJhaWt
6916,"2016-10-04 17:51:58.800",a,"[""24976509""]",FQoWUdK
6917,"2016-10-04 17:59:56.813",a,[],B4UFZU1
6918,"2016-10-04 18:13:50.805",a,"[""54720681"", ""58031234""]",i4QLyts
6919,"2016-10-04 18:27:34.244",down,"[""9562001""]",DIjQqOr
6920,"2016-10-04 18:35:36.150",select,"[""46082516""]",8MgRT3x
6921,"2016-10-04 18:44:55.543",down,[],iCeLNsa
6922,"2016-10-04 18:55:05.121",down,"[""104136304""]",IMNcjF4
6923,"2016-10-04 19:09:11.844",left,"[""48970162"", ""57351763"", ""82484903""]",5ydz02W
6924,"2016-10-04 19:15:34.925",left,"[""69817152"", ""51763049""]",vhSiBj5
6925,"2016-10-04 19:25:08.718",left,[],zRD4l64
6926,"2016-10-04 19:34:02.081",left,"[""58031234""]",V5LpCm7
6927,"2016-10-04 19:43:52.554",up,[],muJF79A
6928,"2016-10-04 19:53:53.679",right,"[""81972313"", ""24369178"", ""46082516"", ""87752817""]",6SaRvMa
6929,"2016-10-04 20:07:08.112",down,[],vWib5IB
6930,"2016-10-04 20:16:24.991",down,[],DhyK4Cc
6931,"2016-10-04 20:25:03.263",down,"[""47697092"", ""88926517""]",5e9hPTE
6932,"2016-10-04 20:34:52.962",down,[],AX0rynn
6933,"2016-10-04 20:46:18.477",down,"[""57410186"", ""43058098"", ""56868751""]",ygweDtj
6934,"2016-10-04 20:54:12.020",down,[],cHswhb6
6935,"2016-10-04 21:07:15.684",down,[],Dq2Jz2H
6936,"2016-10-04 21:21:47.730",down,[],AW32zRE
6937,"2016-10-04 21:28:37.902",down,[],U6SgQet
6938,"2016-10-04 21:37:01.208",down,"[""40761218"", ""93714196""]",e0nk3jk
6939,"2016-10-04 21:45:13.974",down,"[""18007368""]",Rg7LPXd
6940,"2016-10-04 21:55:24.974",down,"[""131408402"", ""70601221"", ""46118126""]",4hDjL5W
6941,"2016-10-04 22:06:04.885",down,[],4P0ywND
6942,"2016-10-04 22:15:38.512",down,[],6I4Pcgn
6943,"2016-10-04 22:24:32.933",down,"[""79819347""]",fdzLpZf
6944,"2016-10-04 22:35:27.655",down,"[""57286635""]",gSiHP5D
6945,"2016-10-04 22:43:29.298",a,[],PWBt6qo
6946,"2016-10-04 22:51:54.013",a,[],xQhedzO
6947,"2016-10-04 22:58:39.302",a,"[""88880840"", ""87404569"", ""70602638""]",cceqhwy
6948,"2016-10-04 23:11:00.607",a,"[""57193151""]",UxHtjM6
6949,"2016-10-04 23:21:17.043",a,"[""91598362"", ""47982630""]",HSoqOwQ
6950,"2016-10-04 23:29:57.958",down,"[""68617283"", ""82504348"", ""47982630""]",QgY0nUH
6951,"2016-10-04 23:39:19.326",down,"[""130813702""]",NOtmvJZ
6952,"2016-10-04 23:49:45.621",down,"[""96001713"", ""68617283"", ""87991438"", ""57559334""]",al2gy6V
6953,"2016-10-05 00:00:51.181",down,"[""87991438""]",pBZ4kzs
6954,"2016-10-05 00:14:58.398",down,[],TveKupk
6955,"2016-10-05 00:23:18.134",a,[],aEub0CN
6956,"2016-10-05 00:34:56.489",right,"[""28611660"", ""87404569"", ""47081972"", ""1098181"", ""39894606""]",osC38Ne
6957,"2016-10-05 00:43:10.290",a,"[""79819347"", ""88926517""]",pkfUtST
6958,"2016-10-05 00:51:28.090",up,"[""93714196""]",D3tl73b
6959,"2016-10-05 01:05:06.735",a,"[""69817152""]",VlEnMwi
6960,"2016-10-05 01:17:09.187",a,"[""72871665"", ""135342207"", ""97208177"", ""91481407"", ""115453599""]",jfFJniX
6961,"2016-10-05 01:32:04.069",a,"[""67876797""]",rAopPnL
6962,"2016-10-05 01:43:30.218",a,"[""91854127""]",b7eL63h
6963,"2016-10-05 01:53:32.638",a,"[""56791818"", ""75179486""]",zjy6zUI
6964,"2016-10-05 02:05:30.385",a,"[""64856800""]",eGOi1ul
6965,"2016-10-05 02:15:53.909",right,"[""79379197"", ""26204263""]",WrmECVn
6966,"2016-10-05 02:24:20.118",right,[],KLnzzzW
6967,"2016-10-05 02:33:17.649",right,"[""72871665"", ""64295036"", ""98549957"", ""133089750"", ""135342207""]",RgvcDwg
6968,"2016-10-05 02:42:02.163",a,"[""96001713"", ""70950157""]",G7X8L06
6969,"2016-10-05 02:53:16.306",start,"[""97360695"", ""74346265"", ""27965194"", ""56384855"", ""29501436"", ""91481407""]",uZ6DYBF
6970,"2016-10-05 03:05:24.154",left,"[""86908433"", ""51982756"", ""57310327""]",hWSwKMa
6971,"2016-10-05 03:12:29.397",left,"[""85567457"", ""51982756"", ""82145823""]",TuTLxl9
6972,"2016-10-05 03:22:09.151",start,[],zBJn0UH
6973,"2016-10-05 03:32:38.626",left,[],3n7Kvqo
6974,"2016-10-05 03:41:22.039",right,"[""1098181"", ""134023214""]",Ssy9cKa
6975,"2016-10-05 03:51:18.207",up,"[""72549659"", ""83967229"", ""56722079""]",GSSht1j
6976,"2016-10-05 03:59:31.353",a,"[""127827693""]",9kMBB2Z
6977,"2016-10-05 04:11:50.197",left,"[""58033754"", ""30861859""]",KKxEmZO
6978,"2016-10-05 04:24:01.050",left,[],W6cD8Ym
6979,"2016-10-05 04:33:09.524",left,"[""18007368"", ""29501436""]",ZE9FDKF
6980,"2016-10-05 04:41:02.759",a,"[""47429659"", ""43854764""]",W2zmmjh
6981,"2016-10-05 04:50:05.552",left,"[""81028951""]",ZD7B9z6
6982,"2016-10-05 04:57:49.794",left,[],8LCJiCW
6983,"2016-10-05 05:12:21.680",left,"[""27885432"", ""133589178"", ""121307303""]",3aW5gNT
6984,"2016-10-05 05:24:26.039",a,[],iJJfIuw
6985,"2016-10-05 05:35:36.036",right,"[""24369178""]",W536p4I
6986,"2016-10-05 05:44:39.692",right,[],niy4Lwh
6987,"2016-10-05 05:56:48.926",down,"[""15184907"", ""38993397"", ""41942677""]",D793gdw
6988,"2016-10-05 06:10:39.221",right,"[""55305339"", ""56384855""]",f8FQxYy
6989,"2016-10-05 06:18:54.069",a,"[""65513475"", ""106733075"", ""99094701"", ""57529518""]",xQF9Iin
6990,"2016-10-05 06:27:53.619",start,[],X8jm4G5
6991,"2016-10-05 06:37:10.283",a,"[""32261634"", ""78640243"", ""130866501""]",bgRdVKd
6992,"2016-10-05 06:45:44.862",a,"[""106733075""]",yqGeyj7
6993,"2016-10-05 06:53:03.031",a,"[""91598362"", ""57351763""]",sjDKzZM
