id,recorded_at,created_at,length,published_at,title,broadcast_type,views
8641703,2015-07-26T19:21:09Z,2015-07-26T19:21:30Z,325,2015-07-26T19:21:29.697485Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,112
8642275,2015-07-26T19:27:14Z,2015-07-26T19:27:34Z,25455,2015-07-26T19:27:33.786956Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,477
8681487,2015-07-27T03:36:30Z,2015-07-27T03:36:53Z,24312,2015-07-27T03:36:53.253835Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,98
8702304,2015-07-27T10:40:11Z,2015-07-27T10:40:34Z,20147,2015-07-27T10:40:34.035819Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,44
8722662,2015-07-27T16:17:04Z,2015-07-27T16:17:26Z,1052,2015-07-27T16:17:26.239954Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,53
8724146,2015-07-27T16:37:08Z,2015-07-27T16:37:31Z,282,2015-07-27T16:37:31.454265Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,61
8724746,2015-07-27T16:44:50Z,2015-07-27T16:45:12Z,261201,2015-07-27T16:45:11.994378Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,143
9083173,2015-07-30T17:22:49Z,2015-07-30T17:23:12Z,352735,2015-07-30T17:23:12.31074Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,79
9572923,2015-08-03T19:24:54Z,2015-08-03T19:25:16Z,2084,2015-08-03T19:25:16.036112Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,66
9577170,2015-08-03T20:02:30Z,2015-08-03T20:02:53Z,11335,2015-08-03T20:02:52.689724Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,53
9596941,2015-08-03T23:17:29Z,2015-08-03T23:17:52Z,198332,2015-08-03T23:17:51.551949Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,100
9882297,2015-08-06T06:23:44Z,2015-08-06T06:24:17Z,321580,2015-08-06T06:24:17.139687Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,89
10322226,2015-08-09T23:48:59Z,2015-08-09T23:49:22Z,54,2015-08-09T23:49:22.196143Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,26
10322779,2015-08-09T23:55:05Z,2015-08-09T23:55:28Z,26,2015-08-09T23:55:27.814227Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,44
10322874,2015-08-09T23:56:08Z,2015-08-09T23:56:30Z,452,2015-08-09T23:56:30.498874Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,41
10324279,2015-08-10T00:09:28Z,2015-08-10T00:09:50Z,542,2015-08-10T00:09:50.036783Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,37
10325445,2015-08-10T00:21:14Z,2015-08-10T00:21:36Z,5888,2015-08-10T00:21:36.373666Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,103
10338061,2015-08-10T02:28:40Z,2015-08-10T02:29:03Z,31139,2015-08-10T02:29:02.642476Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,305
10405534,2015-08-10T18:10:39Z,2015-08-10T18:11:01Z,42229,2015-08-10T18:11:01.297925Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,73
10478841,2015-08-11T05:55:40Z,2015-08-11T05:56:07Z,18722,2015-08-11T05:56:07.106266Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,233
10542540,2015-08-11T19:40:38Z,2015-08-11T19:41:02Z,13079,2015-08-11T19:41:01.611107Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,41
10566437,2015-08-11T23:19:10Z,2015-08-11T23:19:32Z,107452,2015-08-11T23:19:31.715966Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,26
10727984,2015-08-13T05:30:34Z,2015-08-13T05:30:57Z,920,2015-08-13T05:30:57.273021Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,66
10729088,2015-08-13T05:46:20Z,2015-08-13T05:46:42Z,72,2015-08-13T05:46:41.659716Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,80
10729237,2015-08-13T05:48:56Z,2015-08-13T05:49:17Z,166230,2015-08-13T05:49:17.491751Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,124
10988414,2015-08-15T04:03:28Z,2015-08-15T04:03:49Z,68180,2015-08-15T04:03:49.107389Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,122
11113166,2015-08-15T23:04:36Z,2015-08-15T23:04:58Z,108048,2015-08-15T23:04:57.5562Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,116
11324670,2015-08-17T05:11:24Z,2015-08-17T05:11:45Z,697628,2015-08-17T05:11:45.369867Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,221
12690866,2015-08-25T07:50:53Z,2015-08-25T07:51:14Z,507047,2015-08-25T07:51:14.204674Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,125
13699941,2015-08-31T04:44:24Z,2015-08-31T04:45:31Z,313,2015-08-31T04:45:31.055041Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,88
13700393,2015-08-31T04:50:10Z,2015-08-31T04:50:32Z,766418,2015-08-31T04:50:31.983646Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,168
15142017,2015-09-09T01:44:55Z,2015-09-09T01:45:16Z,172791,2015-09-09T01:45:16.231968Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,50
15438087,2015-09-11T01:46:17Z,2015-09-11T01:46:39Z,172790,2015-09-11T01:46:38.526648Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,97
15768685,2015-09-13T01:47:41Z,2015-09-13T01:48:03Z,172789,2015-09-13T01:48:02.906809Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,36
16085358,2015-09-15T01:48:58Z,2015-09-15T01:49:20Z,172790,2015-09-15T01:49:19.780974Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,57
16394392,2015-09-17T01:50:20Z,2015-09-17T01:50:42Z,1792,2015-09-17T01:50:41.830619Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,102
16398461,2015-09-17T02:20:39Z,2015-09-17T02:21:02Z,172788,2015-09-17T02:21:01.660301Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,47
16701114,2015-09-19T02:21:57Z,2015-09-19T02:22:18Z,172791,2015-09-19T02:22:18.255798Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,50
17029504,2015-09-21T02:26:20Z,2015-09-21T02:26:41Z,88265,2015-09-21T02:26:41.347326Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,45
17174754,2015-09-22T02:58:01Z,2015-09-22T02:58:28Z,100280,2015-09-22T02:58:28.406325Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,44
17346130,2015-09-23T06:51:36Z,2015-09-23T06:51:58Z,172791,2015-09-23T06:51:58.190629Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,111
17645878,2015-09-25T06:53:00Z,2015-09-25T06:53:23Z,172788,2015-09-25T06:53:22.685899Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,64
17986838,2015-09-27T06:54:22Z,2015-09-27T06:54:43Z,172790,2015-09-27T06:54:43.281228Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,47
18299957,2015-09-29T06:55:44Z,2015-09-29T06:56:05Z,172790,2015-09-29T06:56:05.472337Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,58
18598644,2015-10-01T06:57:02Z,2015-10-01T06:57:24Z,81670,2015-10-01T06:57:24.063742Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,30
18733875,2015-10-02T05:39:38Z,2015-10-02T05:39:59Z,172790,2015-10-02T05:39:59.251703Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,86
19056286,2015-10-04T05:40:57Z,2015-10-04T05:41:19Z,172788,2015-10-04T05:41:19.481479Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,69
19354605,2015-10-06T05:42:15Z,2015-10-06T05:42:38Z,654,2015-10-06T05:42:37.671037Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,46
19355473,2015-10-06T05:54:33Z,2015-10-06T05:54:54Z,5251,2015-10-06T05:54:54.230692Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,70
19360796,2015-10-06T07:23:57Z,2015-10-06T07:24:19Z,37479,2015-10-06T07:24:18.612817Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,246
19483579,2015-10-07T02:36:39Z,2015-10-07T02:37:02Z,73973,2015-10-07T02:37:02.22576Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,106
19603761,2015-10-07T23:11:32Z,2015-10-07T23:11:54Z,172791,2015-10-07T23:11:53.803837Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,74
19930528,2015-10-09T23:12:51Z,2015-10-09T23:13:12Z,79057,2015-10-09T23:13:12.334115Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,388
20255546,2015-10-11T20:51:39Z,2015-10-11T20:52:01Z,83407,2015-10-11T20:52:00.810912Z,"Twitch Plays Pokemon (Enter inputs via chat!!!)",archive,211
20395464,2015-10-12T20:02:09Z,2015-10-12T20:02:31Z,120292,2015-10-12T20:02:30.722289Z,"Twitch Plays Pokemon (Enter inputs via chat!!!)",archive,442
20615493,2015-10-14T05:28:29Z,2015-10-14T05:28:50Z,10459,2015-10-14T05:28:49.909906Z,"Twitch Plays Pokemon (Enter inputs via chat!!!)",archive,44
20626397,2015-10-14T08:23:25Z,2015-10-14T08:23:46Z,172791,2015-10-14T08:23:46.283198Z,"Twitch Plays Pokemon (Enter inputs via chat!!!)",archive,67
20912525,2015-10-16T08:24:43Z,2015-10-16T08:25:05Z,172235,2015-10-16T08:25:05.054169Z,"Twitch Plays Pokemon (Enter inputs via chat!!!)",archive,82
21240508,2015-10-18T08:26:02Z,2015-10-18T08:26:23Z,59327,2015-10-18T08:26:23.187215Z,"Twitch Plays Pokemon (Enter inputs via chat!!!)",archive,764
21367055,2015-10-19T01:19:49Z,2015-10-19T01:20:11Z,172789,2015-10-19T01:20:10.880257Z,"Twitch Plays Pokemon (Enter inputs via chat!!!)",archive,95
21656467,2015-10-21T01:21:08Z,2015-10-21T01:21:30Z,108976,2015-10-21T01:21:29.903773Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,217
21867654,2015-10-22T14:24:40Z,2015-10-22T14:25:01Z,172791,2015-10-22T14:25:01.459976Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,174
22202606,2015-10-24T14:25:59Z,2015-10-24T14:26:20Z,172791,2015-10-24T14:26:20.184551Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,121
22533234,2015-10-26T14:27:17Z,2015-10-26T14:27:39Z,172790,2015-10-26T14:27:38.912978Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,108
22850353,2015-10-28T14:28:36Z,2015-10-28T14:28:58Z,52869,2015-10-28T14:28:57.778384Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,31
22965993,2015-10-29T05:10:19Z,2015-10-29T05:10:44Z,68382,2015-10-29T05:10:44.332939Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,59
23081438,2015-10-30T00:10:26Z,2015-10-30T00:10:50Z,2990,2015-10-30T00:10:49.980254Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,45
23088585,2015-10-30T01:00:35Z,2015-10-30T01:00:56Z,172790,2015-10-30T01:00:56.498478Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,74
23418375,2015-11-01T01:01:54Z,2015-11-01T01:02:15Z,172791,2015-11-01T01:02:15.271648Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,102
23727214,2015-11-03T01:10:26Z,2015-11-03T01:10:48Z,172788,2015-11-03T01:10:48.166109Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,84
24036310,2015-11-05T01:11:41Z,2015-11-05T01:12:03Z,172790,2015-11-05T01:12:02.724462Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,41
24377299,2015-11-07T01:13:01Z,2015-11-07T01:13:24Z,25977,2015-11-07T01:13:23.923086Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,69
24439501,2015-11-07T08:26:38Z,2015-11-07T08:27:00Z,172791,2015-11-07T08:26:59.871513Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,137
24839169,2015-11-09T08:27:57Z,2015-11-09T08:28:18Z,75876,2015-11-09T08:28:18.281872Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,96
24991026,2015-11-10T05:44:40Z,2015-11-10T05:45:08Z,96185,2015-11-10T05:45:08.360583Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,94
25196975,2015-11-11T08:29:15Z,2015-11-11T08:29:37Z,45829,2015-11-11T08:29:36.760204Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,78
25289336,2015-11-11T21:14:11Z,2015-11-11T21:14:33Z,172787,2015-11-11T21:14:33.405351Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,76
25619906,2015-11-13T21:15:28Z,2015-11-13T21:15:51Z,92950,2015-11-13T21:15:51.286845Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,45
25824668,2015-11-14T23:09:26Z,2015-11-14T23:09:52Z,23967,2015-11-14T23:09:51.590797Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,50
25881694,2015-11-15T05:49:24Z,2015-11-15T05:49:47Z,43169,2015-11-15T05:49:46.932257Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,33
25957000,2015-11-15T17:49:26Z,2015-11-15T17:49:49Z,172790,2015-11-15T17:49:49.462782Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,54
26274719,2015-11-17T17:50:45Z,2015-11-17T17:51:10Z,135981,2015-11-17T17:51:09.741055Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,89
26569266,2015-11-19T13:32:17Z,2015-11-19T13:32:38Z,172791,2015-11-19T13:32:38.302065Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,60
26929761,2015-11-21T13:33:35Z,2015-11-21T13:33:57Z,172790,2015-11-21T13:33:57.046183Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,87
27287810,2015-11-23T13:34:54Z,2015-11-23T13:35:16Z,172770,2015-11-23T13:35:15.830137Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,63
27613866,2015-11-25T13:36:13Z,2015-11-25T13:36:34Z,165922,2015-11-25T13:36:34.465Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,74
27870937,2015-11-27T13:37:31Z,2015-11-27T13:37:53Z,172791,2015-11-27T13:37:52.760379Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,35
27890821,2015-11-29T13:38:50Z,2015-11-29T13:39:11Z,139366,2015-11-29T13:39:11.236888Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,30
27947572,2015-12-01T04:25:53Z,2015-12-01T04:26:14Z,4988,2015-12-01T04:26:14.075037Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,19
27950503,2015-12-01T05:49:33Z,2015-12-01T05:49:54Z,43168,2015-12-01T05:49:54.252959Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,15
27969798,2015-12-01T17:49:34Z,2015-12-01T17:49:56Z,54366,2015-12-01T17:49:55.800342Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,51
27997712,2015-12-02T08:56:49Z,2015-12-02T08:57:10Z,3078,2015-12-02T08:57:10.402878Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,27
27998629,2015-12-02T09:48:46Z,2015-12-02T09:49:16Z,28541,2015-12-02T09:49:16.096933Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,28
28008750,2015-12-02T17:45:15Z,2015-12-02T17:45:37Z,172790,2015-12-02T17:45:36.774188Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,60
28226681,2015-12-04T17:46:34Z,2015-12-04T17:46:55Z,171803,2015-12-04T17:46:55.492333Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,43
28603680,2015-12-06T17:47:53Z,2015-12-06T17:48:14Z,15547,2015-12-06T17:48:14.064324Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,37
28654884,2015-12-06T22:56:50Z,2015-12-06T22:57:11Z,172589,2015-12-06T22:57:11.236943Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,64
28966457,2015-12-08T22:58:09Z,2015-12-08T22:58:32Z,172613,2015-12-08T22:58:32.254602Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,169
29277188,2015-12-10T22:59:27Z,2015-12-10T22:59:49Z,164692,2015-12-10T22:59:48.737156Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,257
29608977,2015-12-12T20:44:34Z,2015-12-12T20:44:55Z,172792,2015-12-12T20:44:55.49701Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,141
29964342,2015-12-14T20:46:59Z,2015-12-14T20:47:20Z,172726,2015-12-14T20:47:20.230149Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,62
30296086,2015-12-16T20:47:11Z,2015-12-16T20:47:33Z,172791,2015-12-16T20:47:32.678277Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,45
30622428,2015-12-18T20:48:30Z,2015-12-18T20:48:51Z,172792,2015-12-18T20:48:51.336398Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,125
30978946,2015-12-20T20:49:48Z,2015-12-20T20:50:10Z,172792,2015-12-20T20:50:09.91282Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,120
31307131,2015-12-22T20:51:07Z,2015-12-22T20:51:29Z,172791,2015-12-22T20:51:28.632139Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,77
31631527,2015-12-24T20:52:26Z,2015-12-24T20:52:48Z,17041,2015-12-24T20:52:47.625431Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,29
31663561,2015-12-25T01:38:19Z,2015-12-25T01:38:40Z,31966,2015-12-25T01:38:40.142386Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,72
31707268,2015-12-25T10:31:38Z,2015-12-25T10:31:59Z,172791,2015-12-25T10:31:59.157619Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,49
32037485,2015-12-27T10:36:02Z,2015-12-27T10:36:23Z,172792,2015-12-27T10:36:23.162154Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,36
32413998,2015-12-29T10:37:20Z,2015-12-29T10:37:42Z,51448,2015-12-29T10:37:41.79565Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,43
32550259,2015-12-30T02:19:35Z,2015-12-30T02:19:58Z,29492,2015-12-30T02:19:57.925299Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,41
32604434,2015-12-30T10:31:41Z,2015-12-30T10:32:02Z,172792,2015-12-30T10:32:02.271978Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,74
32956492,2016-01-01T10:34:45Z,2016-01-01T10:35:07Z,54142,2016-01-01T10:35:07.26603Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,30
33079682,2016-01-02T01:43:29Z,2016-01-02T01:43:51Z,31660,2016-01-02T01:43:50.502524Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,31
33142171,2016-01-02T10:31:41Z,2016-01-02T10:32:03Z,172792,2016-01-02T10:32:02.960895Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,86
33527423,2016-01-04T10:33:00Z,2016-01-04T10:33:22Z,172791,2016-01-04T10:33:21.735871Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,59
33878214,2016-01-06T10:34:19Z,2016-01-06T10:34:41Z,172791,2016-01-06T10:34:41.010929Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,45
34228656,2016-01-08T10:35:38Z,2016-01-08T10:36:00Z,61152,2016-01-08T10:35:59.977026Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,42
34378564,2016-01-09T03:35:15Z,2016-01-09T03:35:36Z,11208,2016-01-09T03:35:36.278984Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,26
34404307,2016-01-09T06:42:49Z,2016-01-09T06:43:11Z,172790,2016-01-09T06:43:11.134657Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,86
34820404,2016-01-11T06:45:52Z,2016-01-11T06:46:14Z,172685,2016-01-11T06:46:14.235389Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,77
35181185,2016-01-13T06:45:25Z,2016-01-13T06:45:47Z,5401,2016-01-13T06:45:46.789663Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,20
35187752,2016-01-13T08:16:07Z,2016-01-13T08:16:29Z,370,2016-01-13T08:16:28.759029Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,29
35188213,2016-01-13T08:23:18Z,2016-01-13T08:23:40Z,246,2016-01-13T08:23:40.396081Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,63
35188560,2016-01-13T08:28:29Z,2016-01-13T08:28:51Z,15283,2016-01-13T08:28:51.039121Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,65
35206612,2016-01-13T12:54:58Z,2016-01-13T12:55:20Z,172112,2016-01-13T12:55:19.968106Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,76
35562324,2016-01-15T12:56:28Z,2016-01-15T12:56:50Z,172794,2016-01-15T12:56:50.192017Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,76
35986207,2016-01-17T12:57:30Z,2016-01-17T12:57:53Z,172793,2016-01-17T12:57:52.566404Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,66
36375281,2016-01-19T12:59:03Z,2016-01-19T12:59:24Z,172795,2016-01-19T12:59:24.076749Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,232
36742533,2016-01-21T13:00:37Z,2016-01-21T13:00:59Z,172794,2016-01-21T13:00:59.469911Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,55
37142364,2016-01-23T13:02:09Z,2016-01-23T13:02:31Z,172796,2016-01-23T13:02:30.824763Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,39
37566209,2016-01-25T13:03:43Z,2016-01-25T13:04:04Z,4052,2016-01-25T13:04:04.386744Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,20
37573415,2016-01-25T14:13:02Z,2016-01-25T14:13:25Z,14892,2016-01-25T14:13:25.393071Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,46
37609101,2016-01-25T18:22:11Z,2016-01-25T18:22:32Z,57409,2016-01-25T18:22:32.282949Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,29
37747409,2016-01-26T10:21:12Z,2016-01-26T10:21:34Z,14902,2016-01-26T10:21:33.845493Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,36
37769007,2016-01-26T14:31:28Z,2016-01-26T14:31:51Z,28089,2016-01-26T14:31:50.697505Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,70
37849533,2016-01-26T22:20:09Z,2016-01-26T22:20:31Z,172797,2016-01-26T22:20:30.874055Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,45
38255710,2016-01-28T22:21:43Z,2016-01-28T22:22:02Z,172800,2016-01-28T22:22:02.474975Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,90
38803244,2016-01-30T22:23:18Z,2016-01-30T22:23:49Z,413,2016-01-30T22:23:48.513353Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,43
38806878,2016-01-30T22:32:20Z,2016-01-30T22:32:32Z,11340,2016-01-30T22:32:32.493611Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,39
38864822,2016-01-31T01:43:24Z,2016-01-31T01:43:44Z,172730,2016-01-31T01:43:43.889737Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,112
39694978,2016-02-02T01:43:17Z,2016-02-02T01:43:38Z,172676,2016-02-02T01:43:38.344439Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,40
40268408,2016-02-04T01:46:33Z,2016-02-04T01:46:54Z,170992,2016-02-04T01:46:54.085168Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,138
41020283,2016-02-06T01:46:27Z,2016-02-06T01:47:07Z,12776,2016-02-06T01:47:06.650395Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,110
41118503,2016-02-06T05:20:21Z,2016-02-06T05:20:43Z,172798,2016-02-06T05:20:42.719322Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,69
42183701,2016-02-08T05:21:55Z,2016-02-08T05:22:14Z,172800,2016-02-08T05:22:14.450471Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,272
43024202,2016-02-10T05:23:30Z,2016-02-10T05:23:50Z,172798,2016-02-10T05:23:50.019142Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,221
43819634,2016-02-12T05:25:02Z,2016-02-12T05:25:23Z,172798,2016-02-12T05:25:23.291199Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,315
44863975,2016-02-14T05:26:04Z,2016-02-14T05:26:24Z,172800,2016-02-14T05:26:23.744163Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,922
45880396,2016-02-16T05:27:27Z,2016-02-16T05:27:46Z,172800,2016-02-16T05:27:46.097192Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,629
46965361,2016-02-18T05:29:00Z,2016-02-18T05:29:19Z,32592,2016-02-18T05:29:19.288859Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,176
47134792,2016-02-18T14:33:09Z,2016-02-18T14:33:30Z,172798,2016-02-18T14:33:29.858541Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,466
48158572,2016-02-20T14:34:42Z,2016-02-20T14:35:03Z,40806,2016-02-20T14:35:02.677602Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,318
48460905,2016-02-21T04:26:17Z,2016-02-21T04:26:37Z,21217,2016-02-21T04:26:36.716741Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,133
48560462,2016-02-21T10:20:23Z,2016-02-21T10:20:43Z,14793,2016-02-21T10:20:42.902281Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,93
48633242,2016-02-21T14:27:46Z,2016-02-21T14:28:06Z,172798,2016-02-21T14:28:06.227573Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,2790
49465789,2016-02-23T14:29:18Z,2016-02-23T14:29:39Z,172798,2016-02-23T14:29:39.421803Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,719
50407996,2016-02-25T14:30:21Z,2016-02-25T14:30:42Z,2247,2016-02-25T14:30:42.112645Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,67
50421713,2016-02-25T15:10:05Z,2016-02-25T15:10:24Z,40629,2016-02-25T15:10:24.269784Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,85
50681903,2016-02-26T02:27:57Z,2016-02-26T02:28:31Z,7840,2016-02-26T02:28:31.336785Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,75
